step,timestamp,run_id,robot_model,forward_displacement,base_height,roll,pitch,yaw,command_vx,measured_vx,tracking_error,mpc_accepted,mpc_rejected,predicted_support_force_fl,predicted_support_force_fr,predicted_support_force_rl,predicted_support_force_rr,mpc_cost,contact_fl,contact_fr,contact_rl,contact_rr
95,1.9000000000000001,a1_demo_run_001,Unitree A1,0.18904821379778222,0.3330294755615877,0.004228035561563745,-0.009548217515220463,0.0027955242551118338,0.25,0.14966879508517653,0.10033120491482347,1,0,7.821902384383914,62.668046075385625,60.268963778994475,7.144968050709395,14.020633326831959,0,1,1,0
96,1.92,a1_demo_run_001,Unitree A1,0.1923643913980842,0.3342444240202658,0.003377031906198619,-0.01122698993617106,0.002851829734773242,0.25,0.16580888001509872,0.08419111998490128,1,0,9.971967973064308,61.816613514710525,59.14195486989415,7.965559691348014,13.376243124100087,0,1,1,0
97,1.94,a1_demo_run_001,Unitree A1,0.19561237879045332,0.32802470469882444,0.008688748789061996,-0.006554450057754912,0.0029086062556195713,0.25,0.16239936961845589,0.08760063038154411,1,0,6.641612751241485,61.9266213907948,60.51910086815004,6.912952914791121,13.603101751912321,0,1,1,0
98,1.96,a1_demo_run_001,Unitree A1,0.19873325601797348,0.3280899399343985,0.002964395064745097,-0.011803209686847322,0.0029658502229467313,0.25,0.15604386137600793,0.09395613862399207,1,0,7.273537021914182,62.612652749306775,61.36172458923818,6.32956839161946,14.076217689607661,0,1,1,0
99,1.98,a1_demo_run_001,Unitree A1,0.20188053347567503,0.3325538635791105,0.004262176018597218,-0.01319649545862064,0.0030235580104252665,0.25,0.15736387288507803,0.09263612711492197,1,0,8.959249685131253,63.37406524570079,61.13040749818073,7.7193541759386335,13.95775805245407,0,1,1,0
100,2.0,a1_demo_run_001,Unitree A1,0.20509905206248394,0.33285349998223757,0.0037450598858288285,-0.011560343148774587,0.0030817259602696654,0.25,0.1609259293404453,0.0890740706595547,1,0,8.535342504606799,64.90561123999308,59.66744875833526,7.147646709161528,13.53397681856739,0,1,1,0
101,2.02,a1_demo_run_001,Unitree A1,0.20835427392731967,0.3323986474529966,0.0020305159124030313,-0.014174903338844375,0.003140350383409189,0.25,0.16276109324178656,0.08723890675821344,1,0,7.924725911832253,61.539040078226066,56.03029273496524,8.343597748893378,13.655627390577393,0,1,1,0
102,2.04,a1_demo_run_001,Unitree A1,0.21141334072665446,0.3368813848809174,0.004563760642261152,-0.013898481705722223,0.0031994275596601706,0.25,0.1529533399667399,0.0970466600332601,1,0,6.470349433708417,64.57199058581215,58.467399816422365,6.955452637507289,13.374882488328856,0,1,1,0
103,2.06,a1_demo_run_001,Unitree A1,0.21522688342452428,0.34033772124985745,0.0037819819741326402,-0.014481730353643318,0.0032589537378998144,0.25,0.19067713489349114,0.05932286510650886,1,0,8.04970079420704,62.6140407899354,58.40166157126624,7.344657017994477,13.583939007321014,0,1,1,0
104,2.08,a1_demo_run_001,Unitree A1,0.2187329945883441,0.3317661205368506,0.002160840659168652,-0.012754998440819891,0.00331892513624147,0.25,0.17530555819099183,0.07469444180900817,1,0,9.842177918166048,61.04542033094368,59.04584436666352,8.00374454516438,13.373936589175385,0,1,1,0
105,2.1,a1_demo_run_001,Unitree A1,0.2222894304887252,0.3330511429519949,-0.0020681944357936887,-0.014918814677082035,0.003379337942211376,0.25,0.17782179501905515,0.07217820498094485,1,0,6.471772505645371,63.421136604513784,59.434465233382674,8.48305253465868,13.017224580661226,0,1,1,0
106,2.12,a1_demo_run_001,Unitree A1,0.2258587115423886,0.3306852481807583,-0.0024751440176964366,-0.015584986461225211,0.003440188312926868,0.25,0.17846405268316867,0.07153594731683133,1,0,11.008241700286167,60.593250178994104,60.26575440835678,8.692113288189265,13.308064541128283,0,1,1,0
107,2.14,a1_demo_run_001,Unitree A1,0.22935454667672306,0.33493631976105864,0.0005550952310363459,-0.015379479105628438,0.0035014723752760453,0.25,0.1747917567167229,0.0752082432832771,1,0,9.098669224210814,64.52151338252995,59.796788836904426,6.968717091313132,13.145843112846435,0,1,1,0
108,2.16,a1_demo_run_001,Unitree A1,0.23290086984543082,0.3269551971474144,-0.0017268586567092776,-0.016388245669722763,0.0035631862260988877,0.25,0.1773161584353883,0.07268384156461169,1,0,6.4087955784567034,62.240667801353254,59.52544630721263,7.351252320744252,13.284308485507188,0,1,1,0
109,2.18,a1_demo_run_001,Unitree A1,0.23661023835952166,0.334758527867562,0.0004097845025849993,-0.014794888137151862,0.0036253259323698077,0.25,0.18546842570454258,0.06453157429545742,1,0,7.626344988783765,62.309015520671984,60.42840945650312,7.102648725723399,12.860462297837923,0,1,1,0
110,2.2,a1_demo_run_001,Unitree A1,0.240138480141611,0.3271671373336433,-0.002736643286283518,-0.014274250421362938,0.0036878875313816435,0.25,0.17641208910446665,0.07358791089553335,1,0,6.988672170174592,65.04805767313732,63.41790829862067,9.602646733060682,13.105461051486357,0,1,1,0
111,2.22,a1_demo_run_001,Unitree A1,0.24405004023161764,0.3325032800567262,-0.00427639554561394,-0.015553182557006523,0.0037508670309310756,0.25,0.19557800450033294,0.05442199549966706,1,0,7.450432303564393,62.80224144450516,60.56789095294084,6.943062602459974,13.14581462489593,0,1,1,0
112,2.24,a1_demo_run_001,Unitree A1,0.2476209172889965,0.33262853422023037,-0.004402045761549917,-0.017261527533180433,0.003814260409505463,0.25,0.17854385286894292,0.07145614713105708,1,0,9.95595818553455,63.94343871390919,60.04202611082109,7.501150545090338,13.066785291181615,0,1,1,0
113,2.2600000000000002,a1_demo_run_001,Unitree A1,0.2515343497464988,0.32879805478249374,0.0028712720228337633,-0.024048677515144085,0.0038780636164710883,0.25,0.1956716228751162,0.05432837712488381,1,0,9.114146227517377,64.0928587130301,61.83913173864017,6.501889316728815,12.535681730927344,0,1,1,0
114,2.2800000000000002,a1_demo_run_001,Unitree A1,0.25496910048778043,0.3317085155294418,-0.004989973371971795,-0.01558176359552395,0.003942272572262812,0.25,0.17173753706408162,0.07826246293591838,1,0,60.906769848923744,6.379656407611628,5.3940011568508215,60.72169963824857,12.772057687567179,1,0,0,1
115,2.3000000000000003,a1_demo_run_001,Unitree A1,0.258704209745149,0.3348925880854194,-0.005368247045052041,-0.022035352910391912,0.004006883168575113,0.25,0.1867554628684279,0.0632445371315721,1,0,63.90769112044344,7.009065712266028,6.87423906678939,60.20048962985454,12.55593212212803,1,0,0,1
116,2.32,a1_demo_run_001,Unitree A1,0.2625497099405519,0.33081024771684114,-0.00677072926719356,-0.018029517891638615,0.004071891268554529,0.25,0.1922750097701442,0.057724990229855805,1,0,60.877512437694506,8.214643668513109,7.106347554061504,60.283218802530165,13.254914017284273,1,0,0,1
117,2.34,a1_demo_run_001,Unitree A1,0.26655951096888025,0.33147142677568003,-0.005743148114875197,-0.020777159060443272,0.004137292706993459,0.25,0.20049005141641962,0.04950994858358038,1,0,62.78744037265211,8.615171664135389,8.086034229163735,61.07481742557774,12.849015995770046,1,0,0,1
118,2.36,a1_demo_run_001,Unitree A1,0.2705896727903477,0.3276896556063287,-0.0054511243158495174,-0.020448019432945705,0.004203083290525361,0.25,0.20150809107337042,0.04849190892662958,1,0,61.26670932541518,7.253085440244677,5.777080237494453,61.64997074287392,12.63602574467834,1,0,0,1
119,2.38,a1_demo_run_001,Unitree A1,0.2740823584287586,0.32961398508375117,-0.0030049303555771184,-0.018858953540002863,0.0042692587978212905,0.25,0.17463428192054609,0.07536571807945391,1,0,62.758167623607676,9.70987180194491,6.590026914951276,61.76533136316876,12.43602703740765,1,0,0,1
120,2.4,a1_demo_run_001,Unitree A1,0.2776658812108737,0.3263783683372719,-0.004662983712156087,-0.01619290444545381,0.004335814979787806,0.25,0.17917613910575583,0.07082386089424417,1,0,59.85502966396017,6.104971874748713,7.40217426205011,61.05216814157158,12.878530984316525,1,0,0,1
121,2.42,a1_demo_run_001,Unitree A1,0.281788443132143,0.3338548071978162,-0.008297753724721087,-0.018731770834512725,0.0044027475597662215,0.25,0.20612809606346633,0.043871903936533674,1,0,62.622658676386735,7.877530676707298,7.176790214058596,61.51698984631512,12.279334657473054,1,0,0,1
122,2.44,a1_demo_run_001,Unitree A1,0.2854642134830362,0.3294342363117131,-0.0077642937631019785,-0.02278187225601574,0.004470052233733195,0.25,0.18378851754465966,0.06621148245534034,1,0,61.73398764357378,5.782089691234045,6.332671875525029,60.513245285581725,12.703706340404644,1,0,0,1
123,2.46,a1_demo_run_001,Unitree A1,0.2888822809966696,0.33252803809099796,-0.00793404447449168,-0.022446778914649756,0.004537724670502649,0.25,0.1709033756816707,0.07909662431832931,1,0,61.62298491380049,8.977241225539359,7.091305926661798,60.60499323895925,12.070889535179171,1,0,0,1
124,2.48,a1_demo_run_001,Unitree A1,0.29293704431554585,0.33220518590193865,-0.008360799115647173,-0.017689726231134975,0.004605760511929013,0.25,0.20273816594381033,0.04726183405618967,1,0,63.90731781213539,7.1936663576826545,7.874406199897347,60.24330205152323,12.152229331965685,1,0,0,1
125,2.5,a1_demo_run_001,Unitree A1,0.29688285452742286,0.32867355121764624,-0.006959632051598493,-0.019125079991217986,0.004674155373111778,0.25,0.19729051059385175,0.05270948940614825,1,0,62.45327825643167,6.459438666146786,7.720779166619705,61.168399715020605,12.743522608908993,1,0,0,1
126,2.52,a1_demo_run_001,Unitree A1,0.3004137295467237,0.3309506982640632,-0.006954033209111642,-0.021281834384640676,0.004742904842601365,0.25,0.1765437509650408,0.0734562490349592,1,0,61.72637395714644,8.921946314500904,6.634162391807492,60.563742914170255,12.312401237750969,1,0,0,1
127,2.54,a1_demo_run_001,Unitree A1,0.3041021561819923,0.33199910513734804,-0.007009190922077047,-0.01780210482666636,0.004812004482606273,0.25,0.18442133176343142,0.06557866823656858,1,0,61.79178499968518,8.552121284465496,8.01824742624337,63.086364767986105,11.827930853213878,1,0,0,1
128,2.56,a1_demo_run_001,Unitree A1,0.30824543198192417,0.3325219134994108,-0.008720859511991783,-0.020477516473443834,0.00488144982920153,0.25,0.2071637899965925,0.04283621000340751,1,0,61.68640909120818,9.678937934537162,7.094393783698,58.62153814149286,12.476127916127494,1,0,0,1
129,2.58,a1_demo_run_001,Unitree A1,0.31199144813657365,0.3217556399730643,-0.010527139989740053,-0.020717487142202846,0.004951236392538424,0.25,0.18730080773247285,0.06269919226752715,1,0,59.18596557358687,7.861920808220148,8.147021791759819,60.466161613757315,11.877904167983253,1,0,0,1
130,2.6,a1_demo_run_001,Unitree A1,0.3157233428056586,0.33260554107861656,-0.010984608145733226,-0.021925374799235047,0.005021359657055497,0.25,0.18659473345424699,0.06340526654575301,1,0,61.249236560956014,10.285929968459858,5.979344664763381,58.85645773874839,12.388658473669198,1,0,0,1
131,2.62,a1_demo_run_001,Unitree A1,0.3195007069943784,0.33211587297614287,-0.012135909469641012,-0.02586060338265341,0.0050918150816908,0.25,0.18886820943598728,0.06113179056401272,0,1,58.51584428234899,6.455274022093821,8.627222995687257,57.89169649506036,14.03371887419099,1,0,0,1
132,2.64,a1_demo_run_001,Unitree A1,0.32369504294692886,0.32908606002407875,-0.01217301974067027,-0.01832314031741922,0.005162598100095416,0.25,0.20971679762752476,0.040283202372475235,0,1,64.23969264967144,7.814931120775069,7.575029998072764,59.1343557633846,14.2772969252654,1,0,0,1
133,2.66,a1_demo_run_001,Unitree A1,0.32719897697002065,0.32791949535072906,-0.01281948452452595,-0.020566687530125312,0.005233704120848203,0.25,0.17519670115458974,0.07480329884541026,0,1,61.14226897586657,7.164900964222351,6.874413620805333,60.079240251090695,14.36189803953668,1,0,0,1
134,2.68,a1_demo_run_001,Unitree A1,0.33118247400745393,0.32849054587069376,-0.012538595405660841,-0.021810643041125753,0.0053051285276718,0.25,0.19917485187166437,0.050825148128335634,0,1,61.69609793031164,5.826350145078301,8.19848688516678,58.66074172843468,14.720682070870081,1,0,0,1
135,2.7,a1_demo_run_001,Unitree A1,0.3351116860279244,0.3300833334035999,-0.013885029612580516,-0.0215927963545939,0.00537686667964984,0.25,0.1964606010235224,0.05353939897647761,0,1,62.29873215813259,8.041763967072352,6.689938285454699,61.49773639675143,14.67328026639252,1,0,0,1
136,2.72,a1_demo_run_001,Unitree A1,0.33913189944834216,0.32287448745745734,-0.012262863701727812,-0.021770940684156328,0.00544891391144539,0.25,0.20101067102088824,0.04898932897911176,0,1,58.76325379820037,8.184358111097618,7.797228310844653,60.16635978588997,14.46883757674404,1,0,0,1
137,2.74,a1_demo_run_001,Unitree A1,0.34322340164172405,0.33208425404177944,-0.017860286439225125,-0.023293179995350778,0.005521265533520592,0.25,0.204575109669095,0.04542489033090499,1,0,61.22207256955948,8.318608884302979,10.468960324328147,60.232769670265185,11.691222362234829,1,0,0,1
138,2.7600000000000002,a1_demo_run_001,Unitree A1,0.3471605513666684,0.324324418932702,-0.012668661762999266,-0.02317460988609469,0.005593916832357515,0.25,0.19685748624721902,0.05314251375278098,1,0,60.06906752777875,5.34758870799576,6.26253081768035,58.43056335518237,11.551230834201867,1,0,0,1
139,2.7800000000000002,a1_demo_run_001,Unitree A1,0.3512372130255331,0.33310800857021133,-0.012057686778246578,-0.020765299965660608,0.005666863070680184,0.25,0.20383308294323557,0.04616691705676443,1,0,63.28269509807732,7.873513697630675,7.198885149696814,59.62754203576544,11.595445364802647,1,0,0,1
140,2.8000000000000003,a1_demo_run_001,Unitree A1,0.35529059300691435,0.3281541369137003,-0.014160851849403452,-0.022410481284334656,0.005740099487677802,0.25,0.20266899906906236,0.047331000930937644,1,0,60.65475972350775,8.952637669582199,5.848760942353708,60.1125213197224,11.725864491526783,1,0,0,1
141,2.82,a1_demo_run_001,Unitree A1,0.3595838290703207,0.32967740792002703,-0.0165574349863934,-0.02172714025534924,0.005813621299229131,0.25,0.21466180317031835,0.035338196829681645,1,0,62.15147352081551,5.542257996813982,6.160954008744949,60.181397943054634,11.556837789594303,1,0,0,1
142,2.84,a1_demo_run_001,Unitree A1,0.36302403328275207,0.32750774859947684,-0.018906259984784134,-0.021944768406698973,0.005887423698128051,0.25,0.1720102106215664,0.0779897893784336,1,0,61.13724105002525,8.876848938112131,7.377616221495175,61.61643450274331,11.304177827378005,1,0,0,1
143,2.86,a1_demo_run_001,Unitree A1,0.3669753819489189,0.32534385200811927,-0.016070066455736474,-0.023070549375737184,0.005961501854310262,0.25,0.19756743330834053,0.052432566691659466,1,0,62.22597068558411,5.359173036180209,6.5372044755031355,59.42588026875786,10.961107261153638,1,0,0,1
144,2.88,a1_demo_run_001,Unitree A1,0.37099375727616507,0.3229397826379693,-0.013604741781573088,-0.024848333089883275,0.006035850915081128,0.25,0.20091876636231096,0.04908123363768904,1,0,61.55442871562267,6.857843910218606,7.62231941244337,59.948275318724306,10.960270973874538,1,0,0,1
145,2.9,a1_demo_run_001,Unitree A1,0.3746880302112723,0.32446114538238396,-0.016032507824881408,-0.018405381176279625,0.006110466005344657,0.25,0.18471364675535948,0.06528635324464052,1,0,61.12111785054965,7.463335533350326,9.717503805315191,59.013223903712024,11.34507583554421,1,0,0,1
146,2.92,a1_demo_run_001,Unitree A1,0.3790335139775161,0.3282782508023229,-0.017697775519873907,-0.02531446666336956,0.006185342227833616,0.25,0.21727418831219067,0.03272581168780933,1,0,60.10950511754021,9.458286894641024,5.434031951165683,60.05734443325756,11.292410672075386,1,0,0,1
147,2.94,a1_demo_run_001,Unitree A1,0.3831899904185335,0.32475723539065654,-0.01504507930496413,-0.023996671990853775,0.006260474663340751,0.25,0.20782382205087105,0.04217617794912895,1,0,61.47052712180663,7.688632113049011,9.606749904175315,59.00585426999448,11.122557111952469,1,0,0,1
148,2.96,a1_demo_run_001,Unitree A1,0.3868383849888422,0.3254398175836403,-0.016226368106309237,-0.025360891772809615,0.006335858370951105,0.25,0.18241972851543412,0.06758027148456588,1,0,60.13328868273528,9.005826301139217,7.848073929590214,59.099221415352446,11.62421231434273,1,0,0,1
149,2.98,a1_demo_run_001,Unitree A1,0.390831138877599,0.32504618344303826,-0.01839888133817021,-0.021164771472558682,0.00641148838827545,0.25,0.19963769443784068,0.050362305562159315,1,0,61.85856412492378,7.33326987513629,7.6285374508957915,61.858401609182245,11.167163085234284,1,0,0,1
150,3.0,a1_demo_run_001,Unitree A1,0.39506122551119316,0.32310268903719436,-0.01878942755532595,-0.01821901284751284,0.006487359731684799,0.25,0.2115043316797071,0.038495668320292886,1,0,60.764789884598144,8.38218267107014,7.382020646077981,60.88635877184953,11.21207939416305,1,0,0,1
151,3.02,a1_demo_run_001,Unitree A1,0.39916244319801725,0.32370775039526006,-0.015545322673475543,-0.017842981879862996,0.0065634673965459835,0.25,0.20506088434120306,0.044939115658796935,1,0,61.317723514040075,9.47586079823955,8.189220769993794,57.37567074805818,10.94658703532662,1,0,0,1
152,3.04,a1_demo_run_001,Unitree A1,0.4030749608417118,0.328486071383322,-0.014922502972380848,-0.024885115359757154,0.006639806357458308,0.25,0.19562588218472832,0.05437411781527168,1,0,59.74889497189123,10.125275848833688,6.145418024691615,57.41005614581478,10.990633931807507,1,0,0,1
153,3.06,a1_demo_run_001,Unitree A1,0.4073115514861772,0.3282927948939133,-0.017137047727410305,-0.022848738662818772,0.006716371568491264,0.25,0.21182953222326958,0.038170467776730416,1,0,60.915769690601685,9.227301970039736,5.876161226484346,59.686594015427254,11.037422423116384,1,0,0,1
154,3.08,a1_demo_run_001,Unitree A1,0.41148969562839005,0.33157294487531513,-0.01486642068179178,-0.023602808068979256,0.006793157963423288,0.25,0.20890720711064115,0.04109279288935885,1,0,58.168251104867906,5.695055799696354,5.783441800433446,57.24622397494185,11.002455746638875,1,0,0,1
155,3.1,a1_demo_run_001,Unitree A1,0.4153885320284101,0.3220260004812277,-0.017438509104162368,-0.021548505719767984,0.006870160455981542,0.25,0.19494182000100263,0.05505817999899737,1,0,57.32093945356841,8.967143746488485,6.650267576168213,58.11865970875797,10.957236286344996,1,0,0,1
156,3.12,a1_demo_run_001,Unitree A1,0.4194574725570831,0.3213165685502733,-0.016409444543479774,-0.02327260642664684,0.0069473739400827475,0.25,0.20344702643364962,0.04655297356635038,1,0,60.722928581951855,9.594778907543997,7.139758475317974,59.64856916732153,10.929848180160008,1,0,0,1
157,3.14,a1_demo_run_001,Unitree A1,0.42389196308854893,0.3242682639704631,-0.020382228952045695,-0.024275620826278037,0.0070247932900750175,0.25,0.2217245265732927,0.028275473426707304,1,0,61.65414433133347,10.548956337444778,8.619204672791515,56.8179351799202,11.036473433847064,1,0,0,1
158,3.16,a1_demo_run_001,Unitree A1,0.42830746192829017,0.3200114215488073,-0.019109968713958876,-0.018947965535760412,0.007102413360980702,0.25,0.22077494198706213,0.02922505801293787,1,0,61.483767613807316,7.1110867889242195,5.7775117576751045,59.26163558069681,10.802422237429823,1,0,0,1
159,3.18,a1_demo_run_001,Unitree A1,0.4322299551599319,0.32441154148844115,-0.021118379459996485,-0.024693142334916755,0.007180228988740227,0.25,0.1961246615820855,0.0538753384179145,1,0,59.70749156328756,12.132937066468717,4.9078318318318495,57.912639942329825,10.999213422440215,1,0,0,1
160,3.2,a1_demo_run_001,Unitree A1,0.4362356041116229,0.3275706718194976,-0.019133411231079697,-0.01841322147053109,0.007258234990456926,0.25,0.20028244758454755,0.04971755241545245,1,0,57.4343504692436,8.423915787888138,7.54462381249361,58.2236244064214,10.632078454016831,1,0,0,1
161,3.22,a1_demo_run_001,Unitree A1,0.4407248044335467,0.324130466509577,-0.020365861097237693,-0.022502414908681552,0.007336426164642841,0.25,0.2244600160961929,0.0255399839038071,1,0,58.13890156402436,9.545888252247712,4.563116977820391,57.18446455068774,10.547149436803002,1,0,0,1
162,3.24,a1_demo_run_001,Unitree A1,0.4450306302922443,0.3221400698063349,-0.014621260030861359,-0.019979609902166916,0.007414797291465494,0.25,0.21529129293488075,0.03470870706511925,1,0,61.212286512518745,7.10514344941048,8.30815649965276,58.23116234666294,11.153417448259242,1,0,0,1
163,3.2600000000000002,a1_demo_run_001,Unitree A1,0.4492171649354544,0.3180279888364291,-0.017717828475376715,-0.020525048240007088,0.007493343132995616,0.25,0.20932673216050215,0.040673267839497845,1,0,58.81738390402181,6.399526877600453,5.747536094035287,58.73915249303916,10.878800490417573,1,0,0,1
164,3.2800000000000002,a1_demo_run_001,Unitree A1,0.45332569557222524,0.32253002971702327,-0.01545319243119022,-0.017241207974382756,0.007572058433455814,0.25,0.2054265318385437,0.0445734681614563,1,0,58.20945169767883,5.7857926876225925,6.19445406473462,57.05892490125931,10.694733415707974,1,0,0,1
165,3.3000000000000003,a1_demo_run_001,Unitree A1,0.4575598960926581,0.31977557638905985,-0.018359540618454726,-0.01875335731904198,0.007650937919470184,0.25,0.21171002602164476,0.038289973978355235,1,0,57.3542211242326,8.181758978128794,7.821844581525094,57.71547728498583,10.549994770420799,1,0,0,1
166,3.3200000000000003,a1_demo_run_001,Unitree A1,0.46197013711178586,0.32321067233173933,-0.015941993867647095,-0.021200794260028695,0.007729976300314845,0.25,0.2205120509563862,0.029487949043613793,1,0,58.99962432247453,8.543500856524753,9.381861639893641,56.36459414664691,10.163211970294512,1,0,0,1
167,3.34,a1_demo_run_001,Unitree A1,0.46562414586423584,0.32255768695989745,-0.02037987262914317,-0.022466802267574457,0.0078091682681693765,0.25,0.18270043762249769,0.06729956237750231,1,0,57.74450050494289,10.011843145221821,5.6176031851714585,58.479920828616365,10.623111115028536,1,0,0,1
168,3.36,a1_demo_run_001,Unitree A1,0.47003204289954037,0.31632879796301755,-0.016026064274963756,-0.01553572107964275,0.007888508498369178,0.25,0.22039485176522747,0.029605148234772533,1,0,56.080932042317116,8.856680663465008,6.991725296644953,55.578825142141994,9.821321826511866,1,0,0,1
169,3.38,a1_demo_run_001,Unitree A1,0.47403037212186677,0.31821269958536963,-0.017968155377837903,-0.01743789346341584,0.007967991649658713,0.25,0.19991646111631936,0.05008353888368064,1,0,58.8573252713471,7.725605237868068,7.627063746040472,56.60951355964166,10.39813468181828,1,0,0,1
170,3.4,a1_demo_run_001,Unitree A1,0.47794152841011805,0.31905428152617155,-0.015687171352181995,-0.017341692998531347,0.008047612364445627,0.25,0.19555781441256392,0.054442185587436076,1,0,7.900480812279715,60.47965312539438,57.454823501573316,5.557851871057847,10.079292911228192,0,1,1,0
171,3.42,a1_demo_run_001,Unitree A1,0.48201009392344263,0.32195211635682747,-0.01636023267913314,-0.02091863601850655,0.008127365269055765,0.25,0.20342827566622856,0.046571724333771436,1,0,7.255478403844144,58.81176900697676,58.17721391332062,5.557543626730849,10.019047125594954,0,1,1,0
172,3.44,a1_demo_run_001,Unitree A1,0.48598275887122,0.32321316434210823,-0.021953810329052834,-0.017356068758780187,0.008207244973989008,0.25,0.19863324738886995,0.05136675261113005,1,0,8.312442318219178,58.16581137758797,57.726954272631595,7.557394204497205,10.110989092215787,0,1,1,0
173,3.46,a1_demo_run_001,Unitree A1,0.48997970262252005,0.31776825854346286,-0.012775507843221349,-0.018763790082797018,0.008287246074176014,0.25,0.19984718756500142,0.050152812434998584,1,0,6.110862887182487,57.39999128346889,56.21456193074502,8.638949885077375,10.024097134644293,0,1,1,0
174,3.48,a1_demo_run_001,Unitree A1,0.49422869951074394,0.3193480300853719,-0.018825213925207186,-0.018988550280183453,0.008367363149235743,0.25,0.2124498444111939,0.03755015558880609,1,0,8.12635920474584,56.11038215845211,55.34310234246576,7.667986739846874,10.276735919923494,0,1,1,0
175,3.5,a1_demo_run_001,Unitree A1,0.4983713832362866,0.3217900455945802,-0.01916739098341034,-0.01568558173438079,0.008447590763733857,0.25,0.20713418627713234,0.04286581372286766,1,0,6.707625050436751,59.89945951393116,54.8630615637149,7.984291233663112,9.863047819880912,0,1,1,0
176,3.52,a1_demo_run_001,Unitree A1,0.5028502847690783,0.316390627849215,-0.019799489207665045,-0.014429499912194364,0.008527923467441917,0.25,0.22394507663958546,0.02605492336041454,1,0,8.402270276564359,58.04413936908578,56.07326707323944,6.007074429772632,10.18803463551047,0,1,1,0
177,3.54,a1_demo_run_001,Unitree A1,0.5067419104105707,0.31794560985328296,-0.016705880147200976,-0.020060898108913754,0.008608355795597386,0.25,0.1945812820746197,0.055418717925380306,1,0,7.7858607633097785,55.53588142087347,57.81326494524933,8.062291691180372,9.85736325810191,0,1,1,0
178,3.56,a1_demo_run_001,Unitree A1,0.5111849821260651,0.31821418790813155,-0.018640762488747582,-0.014574942855721503,0.008688882269164443,0.25,0.22215358577472222,0.027846414225277782,1,0,6.157732939981655,57.892078141139656,56.45556175406758,8.115232324627854,9.86828263027547,0,1,1,0
179,3.58,a1_demo_run_001,Unitree A1,0.5151642525524258,0.31806570223310165,-0.01724541980719008,-0.01702255743378459,0.008769497395095565,0.25,0.19896352131803546,0.05103647868196454,1,0,7.709699394684297,59.010784523904036,53.637476614485934,6.6118927286043565,9.823194223207544,0,1,1,0
180,3.6,a1_demo_run_001,Unitree A1,0.5194687937981661,0.3232813616369661,-0.015042671881332985,-0.015112790277440676,0.008850195666593905,0.25,0.2152270622870162,0.03477293771298379,1,0,8.669557930170555,59.278540498813115,54.81216207391244,7.730310912371496,10.112807108754719,0,1,1,0
181,3.62,a1_demo_run_001,Unitree A1,0.5236614971439355,0.3201940844157023,-0.016069063254392696,-0.01571622538982875,0.008930971563376413,0.25,0.2096351672884684,0.0403648327115316,1,0,7.462511679056742,56.0861074392274,54.80117750447448,7.711686620396085,10.720619807335837,0,1,1,0
182,3.64,a1_demo_run_001,Unitree A1,0.5281570911874737,0.31547415429302655,-0.015830280193798493,-0.012162357364676931,0.009011819551937729,0.25,0.2247797021769104,0.0252202978230896,1,0,8.952624775722885,54.85466408560014,53.657867847589664,8.516063932583407,10.099212263628955,0,1,1,0
183,3.66,a1_demo_run_001,Unitree A1,0.5321388745596127,0.3228427201613223,-0.01486897183754984,-0.015792093606114402,0.009092734085814807,0.25,0.19908916860695428,0.050910831393045725,1,0,6.614866087196166,57.40502246632288,54.26716590566363,5.260207433589169,9.754312326673935,0,1,1,0
184,3.68,a1_demo_run_001,Unitree A1,0.5364404716473204,0.3186544959747782,-0.017915355242726787,-0.008798882398360434,0.009173709605852268,0.25,0.21507985438538862,0.034920145614611375,1,0,7.986991679245107,58.60854010977765,54.38266652002933,6.172490578103737,9.656681632309043,0,1,1,0
185,3.7,a1_demo_run_001,Unitree A1,0.5410943661163709,0.31865913084383085,-0.012976412872464095,-0.011190724168685369,0.009254740540468492,0.25,0.23269472345252276,0.01730527654747724,1,0,9.80278101962239,53.490796300000824,51.184718227459875,6.855681699538726,9.600113815362416,0,1,1,0
186,3.72,a1_demo_run_001,Unitree A1,0.5456856713003816,0.32256801366569304,-0.00997141062103787,-0.013721475489217282,0.00933582130592239,0.25,0.22956525920053622,0.02043474079946378,1,0,8.24692156947102,56.39465740136647,55.23461275177172,7.715950701054131,10.05354680464872,0,1,1,0
187,3.74,a1_demo_run_001,Unitree A1,0.5499192885053844,0.31889569809368185,-0.015875265860135133,-0.016374022061358788,0.009416946306580888,0.25,0.21168086025014257,0.03831913974985743,1,0,8.829626748101168,56.66675095326101,53.70778238373349,7.927050000395529,9.698310473670121,0,1,1,0
188,3.7600000000000002,a1_demo_run_001,Unitree A1,0.5543996992819754,0.3166456508923763,-0.011748757917594235,-0.010355589063757008,0.009498109935187123,0.25,0.22402053882954873,0.025979461170451273,1,0,10.467744847294012,56.7825041633107,50.876345337473566,6.673064069959344,9.900236081772434,0,1,1,0
189,3.7800000000000002,a1_demo_run_001,Unitree A1,0.5589592689928244,0.3164573589260778,-0.011356030804066653,-0.009714403010639285,0.009579306573129253,0.25,0.22797848554245348,0.02202151445754652,1,0,8.092100599463024,55.325940081547486,53.93217253840366,6.3737061328831235,9.373683016856406,0,1,1,0
