step,timestamp,run_id,robot_model,forward_displacement,base_height,roll,pitch,yaw,command_vx,measured_vx,tracking_error,mpc_accepted,mpc_rejected,predicted_support_force_fl,predicted_support_force_fr,predicted_support_force_rl,predicted_support_force_rr,mpc_cost,contact_fl,contact_fr,contact_rl,contact_rr
95,1.9000000000000001,a1_demo_run_002,Unitree A1,0.200990033540648,0.33130388198684724,0.007820412741581897,-0.011893471620363107,0.0027955242551118338,0.265,0.16086621072568372,0.1041337892743163,1,0,11.094897228350536,61.35163320037076,59.315697618345354,8.131522197185351,13.810702557201493,0,1,1,0
96,1.92,a1_demo_run_002,Unitree A1,0.2042573714188853,0.3273827868104658,0.0024778569276905976,-0.014735521514688623,0.002851829734773242,0.265,0.1633668939118651,0.10163310608813492,1,0,7.829082556840051,64.78380027661466,59.42801980641631,7.134010309957747,13.936765675362993,0,1,1,0
97,1.94,a1_demo_run_002,Unitree A1,0.2076227072099263,0.3306947829355842,0.003801041746003633,-0.010138781127085624,0.0029086062556195713,0.265,0.16826678955204882,0.09673321044795119,1,0,4.930439112869628,61.98823899691364,60.15911609864383,6.576703225357423,14.046695501330158,0,1,1,0
98,1.96,a1_demo_run_002,Unitree A1,0.21134295419497837,0.3307326737805681,0.0022992941159702177,-0.012804282501786972,0.0029658502229467313,0.265,0.18601234925260451,0.0789876507473955,1,0,7.232697893457248,65.7076319784201,58.88665870165418,9.848597229825575,13.75972644405653,0,1,1,0
99,1.98,a1_demo_run_002,Unitree A1,0.21476930563989033,0.3324310064358703,0.0021698775856553625,-0.01477120564568566,0.0030235580104252665,0.265,0.1713175722455977,0.0936824277544023,1,0,9.724625188005025,63.69708717478446,58.636992399843045,7.236531400128487,13.52101918911903,0,1,1,0
100,2.0,a1_demo_run_002,Unitree A1,0.2183413195904793,0.33562594345212204,0.003690352864944044,-0.013865096423560116,0.0030817259602696654,0.265,0.17860069752944857,0.08639930247055144,1,0,8.774307501835343,61.4253566047401,60.263204854181154,6.879282168662023,13.061619006742108,0,1,1,0
101,2.02,a1_demo_run_002,Unitree A1,0.22233475736142305,0.3321372335595857,-0.0011057046572000191,-0.010191306664876585,0.003140350383409189,0.265,0.19967188854718684,0.06532811145281317,1,0,8.348479038145042,62.09358493840342,59.063588820831555,9.034599312897475,13.549555094224766,0,1,1,0
102,2.04,a1_demo_run_002,Unitree A1,0.22594947262901438,0.3300758438076882,0.003768701021791738,-0.011747046468604928,0.0031994275596601706,0.265,0.1807357633795665,0.0842642366204335,1,0,9.412135698336774,63.8937166564981,59.25063443872702,6.4886954975856606,13.488071189938841,0,1,1,0
103,2.06,a1_demo_run_002,Unitree A1,0.22984503838954717,0.33241016323459266,0.003522733565276658,-0.013958011155355068,0.0032589537378998144,0.265,0.1947782880266397,0.0702217119733603,1,0,8.67823481494779,64.24752255930576,59.16920012305241,6.667381718716404,13.477078846961774,0,1,1,0
104,2.08,a1_demo_run_002,Unitree A1,0.23335762545592703,0.335071877222737,0.0009859385554705457,-0.012457298091675603,0.00331892513624147,0.265,0.17562935331899218,0.08937064668100783,1,0,9.704815262431591,62.64699787272493,60.96746401246186,7.514345357623657,13.907626442685986,0,1,1,0
105,2.1,a1_demo_run_002,Unitree A1,0.23706282102196136,0.3299022067790374,-0.004001440211059402,-0.017272836776993563,0.003379337942211376,0.265,0.18525977830171672,0.07974022169828329,1,0,9.28719314730578,62.7791317386828,59.88296977282708,7.5003781457234515,13.640941619906604,0,1,1,0
106,2.12,a1_demo_run_002,Unitree A1,0.24060691565019218,0.32995564069796435,-0.00156185773563326,-0.014648336771364692,0.003440188312926868,0.265,0.17720473141154197,0.08779526858845804,1,0,10.130380633831741,63.74735566821797,59.92823421056423,7.8634558870645,13.476795039141782,0,1,1,0
107,2.14,a1_demo_run_002,Unitree A1,0.24431500311612156,0.33351528558522386,0.0023674132992628307,-0.014712700709378067,0.0035014723752760453,0.265,0.18540437329646908,0.07959562670353093,1,0,8.502314517468756,62.83768156120224,60.982761469084046,10.428336725153683,12.989763959796651,0,1,1,0
108,2.16,a1_demo_run_002,Unitree A1,0.2483232461515125,0.33144881848266433,-0.0061836641089002935,-0.016600215470189954,0.0035631862260988877,0.265,0.20041215176954724,0.06458784823045277,1,0,9.267363162091536,60.80822110760452,59.915507342725,7.970747544893318,13.051809076058387,0,1,1,0
109,2.18,a1_demo_run_002,Unitree A1,0.251732132244905,0.3335020768452212,-0.0018514644175443738,-0.014674306316959382,0.0036253259323698077,0.265,0.17044430466962376,0.09455569533037625,1,0,7.5700220976799,61.44540148110509,59.69066723513724,4.17072445214888,13.106147285839679,0,1,1,0
110,2.2,a1_demo_run_002,Unitree A1,0.2556764730848059,0.33172696702180543,-0.004044160906677897,-0.01804391463446343,0.0036878875313816435,0.265,0.19721704199504572,0.06778295800495429,1,0,7.157954863817392,62.87565505454074,60.70325814656152,7.956818520804185,12.885838628508225,0,1,1,0
111,2.22,a1_demo_run_002,Unitree A1,0.2595900092320527,0.3333900276122355,-0.0006013037229295234,-0.015140553061267627,0.0037508670309310756,0.265,0.19567680736234228,0.06932319263765774,1,0,10.389474696586563,64.20958160620252,60.943066955162195,7.5530319922854385,13.154675031238659,0,1,1,0
112,2.24,a1_demo_run_002,Unitree A1,0.2633200595436714,0.3289200776505433,-0.004085045195509293,-0.015349974429265884,0.003814260409505463,0.265,0.18650251558093373,0.07849748441906629,1,0,8.302686546851763,64.73021053002905,59.76321883144205,7.5608300340920405,13.068696414932568,0,1,1,0
113,2.2600000000000002,a1_demo_run_002,Unitree A1,0.2668615868991003,0.3313466413002419,-0.0024489166265089886,-0.02432913165030687,0.0038780636164710883,0.265,0.17707636777144461,0.0879236322285554,1,0,9.126832792207331,63.51762830877313,60.042086520774106,7.844326233154639,12.657349732050669,0,1,1,0
114,2.2800000000000002,a1_demo_run_002,Unitree A1,0.27078318436839294,0.3307164402516716,-0.0026450940871110317,-0.014359027448014195,0.003942272572262812,0.265,0.19607987346463365,0.06892012653536636,1,0,62.55651192825757,8.40220706545091,5.905493678373341,61.09546078717527,13.178640938949274,1,0,0,1
115,2.3000000000000003,a1_demo_run_002,Unitree A1,0.2745758698127796,0.32806704072853593,-0.0006194872900245996,-0.025244240955414426,0.004006883168575113,0.265,0.18963427221933213,0.07536572778066788,1,0,61.517693808270444,9.048339440375468,5.795043739569664,61.018382474889684,12.855082520931045,1,0,0,1
116,2.32,a1_demo_run_002,Unitree A1,0.2785667272047762,0.3270590255092448,-0.0052100344185329345,-0.01944732079871296,0.004071891268554529,0.265,0.19954286959982986,0.06545713040017015,1,0,62.3082973009169,7.066548809710402,8.07680650275353,61.905324719954606,12.347368970323883,1,0,0,1
117,2.34,a1_demo_run_002,Unitree A1,0.2825220142537182,0.33254045524449094,-0.004560117813650792,-0.0156174044161574,0.004137292706993459,0.265,0.19776435244709897,0.06723564755290104,1,0,64.25599929949293,7.7854766556385,7.62291888756247,60.241782405053456,12.717002109823726,1,0,0,1
118,2.36,a1_demo_run_002,Unitree A1,0.28687128909418064,0.32980453538789717,-0.008785778529733727,-0.019238975871841583,0.004203083290525361,0.265,0.21746374202312113,0.04753625797687888,1,0,62.97422673392028,6.8462169901247325,7.637417813783206,59.62619194743566,12.750415408972975,1,0,0,1
119,2.38,a1_demo_run_002,Unitree A1,0.2907932768637739,0.32797958330613297,-0.0039332709718256685,-0.02236749163765771,0.0042692587978212905,0.265,0.19609938847966146,0.06890061152033855,1,0,59.750723797976285,6.251760345009204,7.393196088215731,65.1371445308383,12.87366846187741,1,0,0,1
120,2.4,a1_demo_run_002,Unitree A1,0.2945414375296633,0.3301458019546273,-0.008328084692646773,-0.021683798919720523,0.004335814979787806,0.265,0.1874080332944704,0.07759196670552962,1,0,61.79396877340552,8.466968616290687,7.064684586140935,59.85120437106616,12.496544199673995,1,0,0,1
121,2.42,a1_demo_run_002,Unitree A1,0.29859241429768685,0.33305492402973425,-0.008415656180983973,-0.016620666516653313,0.0044027475597662215,0.265,0.2025488384011777,0.0624511615988223,1,0,64.53769332888454,8.259718629218641,7.974976647151877,60.9418324561601,12.73843293506726,1,0,0,1
122,2.44,a1_demo_run_002,Unitree A1,0.3026671001422391,0.3243793878625524,-0.007819414937176463,-0.024221099162702184,0.004470052233733195,0.265,0.2037342922276127,0.06126570777238732,1,0,61.68900109811542,8.962713478312619,8.309152265431898,58.65462601938573,12.528866894004263,1,0,0,1
123,2.46,a1_demo_run_002,Unitree A1,0.30702891515300224,0.3261837860245709,-0.011374734308875815,-0.016815090963535964,0.004537724670502649,0.265,0.21809075053815774,0.04690924946184227,1,0,59.412162806402286,8.764556563249426,8.275719207266906,60.857232096405525,12.104054590388225,1,0,0,1
124,2.48,a1_demo_run_002,Unitree A1,0.31127846436773915,0.3274601792423279,-0.008258336562036657,-0.01998627469412505,0.004605760511929013,0.265,0.21247746073684445,0.05252253926315556,1,0,64.52631761028746,8.339701979853407,6.858910917675619,59.332012416316914,12.029873094214599,1,0,0,1
125,2.5,a1_demo_run_002,Unitree A1,0.315426539463647,0.3332602860044346,-0.007240315933588192,-0.02303107866493584,0.004674155373111778,0.265,0.2074037547953933,0.05759624520460671,1,0,62.77333357702895,8.779263331948576,8.941789821872373,59.9621622620352,12.615266907686502,1,0,0,1
126,2.52,a1_demo_run_002,Unitree A1,0.31985325454985414,0.33015175014478904,-0.009040816197976653,-0.021699973817034465,0.004742904842601365,0.265,0.22133575431035496,0.043664245689645054,1,0,61.66063884482567,7.940243665281533,7.31984495442525,61.986574242299895,12.584706673752569,1,0,0,1
127,2.54,a1_demo_run_002,Unitree A1,0.3236563647955439,0.33119959033211704,-0.013247587357979448,-0.02296777691267959,0.004812004482606273,0.265,0.19015551228448682,0.07484448771551319,1,0,61.17810230356124,8.57804795331136,7.885326669592118,61.12493878712392,12.317649107950432,1,0,0,1
128,2.56,a1_demo_run_002,Unitree A1,0.3276039252296381,0.32626505134190675,-0.01075180893792965,-0.018432030849245176,0.00488144982920153,0.265,0.1973780217047109,0.06762197829528913,1,0,63.15158764823115,6.983397836239097,7.394923047168832,61.19934238199701,12.5621930928038,1,0,0,1
129,2.58,a1_demo_run_002,Unitree A1,0.3314951334567191,0.3261489842037114,-0.009445444648125242,-0.018929668289206652,0.004951236392538424,0.265,0.19456041135405122,0.07043958864594879,1,0,60.81452395079338,8.517588295894782,7.345809390477844,57.86214792313924,12.403902895836746,1,0,0,1
130,2.6,a1_demo_run_002,Unitree A1,0.3355274512171369,0.3298980150326024,-0.015101338185471316,-0.025211973684147522,0.005021359657055497,0.265,0.20161588802089062,0.0633841119791094,1,0,63.116684246127484,8.935784759400413,5.969947213649553,62.85059598452962,12.262287019129822,1,0,0,1
131,2.62,a1_demo_run_002,Unitree A1,0.3393350060958432,0.3287531835107579,-0.013900937262276711,-0.022066500794447046,0.0050918150816908,0.265,0.190377743935316,0.074622256064684,0,1,62.202863183065276,7.062446000698916,7.981891173682756,58.54628015207167,14.61533272445967,1,0,0,1
132,2.64,a1_demo_run_002,Unitree A1,0.34363729286126804,0.3298067959756313,-0.010394197764908936,-0.023348983125378496,0.005162598100095416,0.265,0.21511433827124113,0.049885661728758884,0,1,61.71987059843804,8.072564938589986,10.983412152870695,62.28975472471205,15.22795587305205,1,0,0,1
133,2.66,a1_demo_run_002,Unitree A1,0.3477455062325242,0.3277917318868736,-0.011992466568602046,-0.01808072825488605,0.005233704120848203,0.265,0.2054106685628096,0.05958933143719042,0,1,61.51344631261936,7.126956486518896,6.475286895293883,61.51369248582061,14.881275426428525,1,0,0,1
134,2.68,a1_demo_run_002,Unitree A1,0.351565562861282,0.32878081384200025,-0.012083246119009357,-0.024803162557937526,0.0053051285276718,0.265,0.19100283143789026,0.07399716856210975,0,1,60.99608592212389,7.262890624877439,7.099392601594928,60.824486188551816,14.603011007614132,1,0,0,1
135,2.7,a1_demo_run_002,Unitree A1,0.35550618611804197,0.32830395827525993,-0.009551566930492656,-0.017520627372518884,0.00537686667964984,0.265,0.1970311628379994,0.06796883716200061,0,1,62.63518154113651,6.425098902856984,6.375312629913832,58.75088097211494,14.48484902385239,1,0,0,1
136,2.72,a1_demo_run_002,Unitree A1,0.35977691427724845,0.32967502267902304,-0.012685339358530301,-0.02170754732996666,0.00544891391144539,0.265,0.2135364079603243,0.05146359203967571,0,1,59.88900127729992,9.772084895233178,6.316772137813292,60.09069740014497,14.66873940867326,1,0,0,1
137,2.74,a1_demo_run_002,Unitree A1,0.36418448431008865,0.3295688834392751,-0.012646773992045779,-0.024612037818133804,0.005521265533520592,0.265,0.22037850164200926,0.04462149835799076,1,0,58.75795700983766,9.491959244608067,9.162229269366142,59.148789168749154,11.33959264570497,1,0,0,1
138,2.7600000000000002,a1_demo_run_002,Unitree A1,0.3688808681326758,0.32332133395429136,-0.008869086596057377,-0.023473020385232995,0.005593916832357515,0.265,0.2348191911293567,0.03018080887064331,1,0,61.81603812485337,8.752407395918272,6.057840575181549,59.77736091385524,11.885282580451628,1,0,0,1
139,2.7800000000000002,a1_demo_run_002,Unitree A1,0.37380792791850903,0.32157146470908443,-0.015033853203992267,-0.02384622262785338,0.005666863070680184,0.265,0.24635298929166138,0.01864701070833863,1,0,61.76574827319572,10.76107433272134,6.336287337287095,59.31455315890389,11.425177139745724,1,0,0,1
140,2.8000000000000003,a1_demo_run_002,Unitree A1,0.3781455006894172,0.3295116714202147,-0.016505041803932804,-0.025080740149018437,0.005740099487677802,0.265,0.21687863854540987,0.048121361454590145,1,0,61.479592182657996,7.735056024804251,4.777510046776179,56.737054768557314,11.70963200221409,1,0,0,1
141,2.82,a1_demo_run_002,Unitree A1,0.3821563267743646,0.3297934212920026,-0.014343819300978068,-0.021698799047526363,0.005813621299229131,0.265,0.20054130424737038,0.06445869575262964,1,0,61.302386249372155,12.244467381154887,5.939343585640854,61.08743301264718,11.440195347580769,1,0,0,1
142,2.84,a1_demo_run_002,Unitree A1,0.38590297232025306,0.3240885599576772,-0.014598418526911332,-0.025036960868268534,0.005887423698128051,0.265,0.187332277294422,0.07766772270557801,1,0,60.20621899267476,7.681458818491492,4.608240149865313,59.32832599273128,11.458332270619856,1,0,0,1
143,2.86,a1_demo_run_002,Unitree A1,0.39023540350797725,0.32180582610689934,-0.01679343293309212,-0.02743901225566866,0.005961501854310262,0.265,0.21662155938620906,0.04837844061379096,1,0,61.67998264524706,8.357270692458423,7.8845265788967005,58.68723616262204,11.2892677474737,1,0,0,1
144,2.88,a1_demo_run_002,Unitree A1,0.39431814589334846,0.3265176671250568,-0.018054782814517202,-0.022947821712395358,0.006035850915081128,0.265,0.204137119268559,0.06086288073144103,1,0,60.43540477350047,7.443110920483709,10.919576110572233,58.50474430197602,11.392473516394737,1,0,0,1
145,2.9,a1_demo_run_002,Unitree A1,0.3985058018954436,0.328411289857597,-0.011606455384314221,-0.026505908908967854,0.006110466005344657,0.265,0.20938280010475596,0.05561719989524405,1,0,59.73808030318457,8.521255784084428,6.486649688889269,59.713481909472776,11.859644400544378,1,0,0,1
146,2.92,a1_demo_run_002,Unitree A1,0.4026555612390918,0.3303918242635689,-0.015794577295686278,-0.023868912486777295,0.006185342227833616,0.265,0.2074879671824106,0.057512032817589404,1,0,59.90344459758804,9.169860899040742,4.666538893813668,57.882031712438426,11.688321575983167,1,0,0,1
147,2.94,a1_demo_run_002,Unitree A1,0.4069275838101263,0.32700183588098014,-0.018120727430630795,-0.02424061830052239,0.006260474663340751,0.265,0.21360112855172556,0.05139887144827446,1,0,63.08826759648623,7.840517049725682,8.259999530201627,55.89693879597241,11.385677553218807,1,0,0,1
148,2.96,a1_demo_run_002,Unitree A1,0.41149821187120533,0.32459474558000934,-0.015017781093248446,-0.024114870643438806,0.006335858370951105,0.265,0.22853140305395336,0.03646859694604665,1,0,57.748938207525725,10.487407785964669,5.982305057497781,59.544328352433126,11.245984795290264,1,0,0,1
149,2.98,a1_demo_run_002,Unitree A1,0.4158595089980016,0.32310392869973065,-0.017246842266999893,-0.016893025379888578,0.00641148838827545,0.265,0.21806485633981385,0.04693514366018617,1,0,60.79542082392307,8.334808998486846,8.819085702774956,59.62054732549032,11.418863954045914,1,0,0,1
150,3.0,a1_demo_run_002,Unitree A1,0.42015368863854835,0.3251779552592408,-0.017698495603161325,-0.021702659735744034,0.006487359731684799,0.265,0.21470898202733732,0.050291017972662694,1,0,57.662082854674274,8.378679540554279,6.605159333094077,58.53309614973184,11.446071572715256,1,0,0,1
151,3.02,a1_demo_run_002,Unitree A1,0.4242458657525226,0.32421367223698744,-0.016217496179294577,-0.021168193953248027,0.0065634673965459835,0.265,0.20460885569871265,0.060391144301287364,1,0,59.77776537265323,6.727403227680796,6.115458035284107,57.12364218011327,10.912154921897598,1,0,0,1
152,3.04,a1_demo_run_002,Unitree A1,0.42819299496622537,0.3222366877635215,-0.02006011498722639,-0.02615025667208444,0.006639806357458308,0.265,0.1973564606851376,0.06764353931486242,1,0,59.23803039512236,8.585898704370539,6.750859421956039,58.77271645409646,11.056550694838133,1,0,0,1
153,3.06,a1_demo_run_002,Unitree A1,0.43243349199079345,0.3297088681177032,-0.0168902877101374,-0.023261549049745252,0.006716371568491264,0.265,0.2120248512284047,0.052975148771595315,1,0,56.84127615047528,7.812361890866888,8.060887465310662,56.51476413487155,10.576997145185727,1,0,0,1
154,3.08,a1_demo_run_002,Unitree A1,0.43678579319806526,0.32886270071453405,-0.013873604209740233,-0.020995544797851845,0.006793157963423288,0.265,0.2176150603635897,0.0473849396364103,1,0,60.21959337738679,7.148464378927798,6.681611116942081,57.043319100401206,11.270118879606548,1,0,0,1
155,3.1,a1_demo_run_002,Unitree A1,0.44158314537980053,0.3270529626399077,-0.016855820313624603,-0.023992107558103427,0.006870160455981542,0.265,0.23986760908676236,0.025132390913237657,1,0,59.056958764494375,6.912935828592291,6.304585416088813,57.34625469942636,11.46274129999672,1,0,0,1
156,3.12,a1_demo_run_002,Unitree A1,0.44599514372269944,0.3217241177947062,-0.018613875072443973,-0.019047484498642377,0.0069473739400827475,0.265,0.22059991714494648,0.044400082855053535,1,0,56.56366919399219,11.740468731659359,6.721635755829579,59.49402161135455,10.923937794888417,1,0,0,1
157,3.14,a1_demo_run_002,Unitree A1,0.4506192621707896,0.32597761758014027,-0.018933486684328513,-0.024201165300744433,0.0070247932900750175,0.265,0.23120592240450916,0.03379407759549086,1,0,60.59100272294702,7.631131849749351,5.219402741698762,57.71963991733411,10.330391222840023,1,0,0,1
158,3.16,a1_demo_run_002,Unitree A1,0.454895067327164,0.32525346419725853,-0.018782281342250268,-0.021777105530315116,0.007102413360980702,0.265,0.21379025781871802,0.05120974218128199,1,0,61.33719741083722,5.960220410906225,7.555844243211572,57.51461200993261,10.971892307136345,1,0,0,1
159,3.18,a1_demo_run_002,Unitree A1,0.4590135402535243,0.32457567514558766,-0.018496315426318792,-0.022383132733738282,0.007180228988740227,0.265,0.20592364631801477,0.059076353681985244,1,0,61.326505148088025,7.0224899563743985,4.498582768617126,60.79209396907112,10.551977116237438,1,0,0,1
160,3.2,a1_demo_run_002,Unitree A1,0.4631918447501307,0.3264090515017301,-0.018755232041054608,-0.020354130182818897,0.007258234990456926,0.265,0.2089152248303188,0.05608477516968122,1,0,59.65460237750075,7.927805024733301,6.378229963888279,58.46246958944111,10.570799978124558,1,0,0,1
161,3.22,a1_demo_run_002,Unitree A1,0.4674346474201878,0.3246896378194979,-0.016162655516469712,-0.022203272300036082,0.007336426164642841,0.265,0.2121401335028567,0.052859866497143304,1,0,59.12789620941214,8.76533384566308,8.06313929236304,58.35673883376085,10.852231857812537,1,0,0,1
162,3.24,a1_demo_run_002,Unitree A1,0.4723691143566847,0.3247683912791427,-0.021441790300437195,-0.021106660543468346,0.007414797291465494,0.265,0.24672334682484606,0.01827665317515395,1,0,60.833834007070294,8.77671513041544,7.424267596105803,57.27734539976757,10.718493386795332,1,0,0,1
163,3.2600000000000002,a1_demo_run_002,Unitree A1,0.4766022474457918,0.3243286705816263,-0.016215917179660314,-0.020837476702440922,0.007493343132995616,0.265,0.2116566544553552,0.053343345544644816,1,0,61.24042956800358,8.947260372487136,7.826448802180947,56.8724703628654,10.49241550134138,1,0,0,1
164,3.2800000000000002,a1_demo_run_002,Unitree A1,0.4812402383962845,0.32340741500564346,-0.018648317676343062,-0.021891277643403904,0.007572058433455814,0.265,0.231899547524632,0.033100452475368025,1,0,60.382473958746864,7.097195570707738,6.908936058193667,54.558599203202554,10.411953829557277,1,0,0,1
165,3.3000000000000003,a1_demo_run_002,Unitree A1,0.485466634559318,0.31791650124388987,-0.017068602650161746,-0.01864125279491571,0.007650937919470184,0.265,0.2113198081516741,0.053680191848325925,1,0,57.38744739717762,8.476616620902163,8.637644653379724,58.887724784186325,10.566055338820103,1,0,0,1
166,3.3200000000000003,a1_demo_run_002,Unitree A1,0.49013951493857616,0.322405813396326,-0.01999461136281517,-0.019047313323001372,0.007729976300314845,0.265,0.23364401896290918,0.031355981037090835,1,0,58.89737185059263,6.77351675024519,8.294578875477708,58.070812863028834,10.39280329232743,1,0,0,1
167,3.34,a1_demo_run_002,Unitree A1,0.4946872707496663,0.32062872908001827,-0.014986165265303542,-0.01964483306713076,0.0078091682681693765,0.265,0.22738779055450703,0.03761220944549298,1,0,59.14049721204068,7.132499823780384,7.624597405946744,57.10383872733325,10.178769622832187,1,0,0,1
168,3.36,a1_demo_run_002,Unitree A1,0.4991109720306101,0.31864334855669335,-0.015039687955003433,-0.020270279090592345,0.007888508498369178,0.265,0.22118506404719157,0.04381493595280844,1,0,55.901222800830794,6.715207435699637,8.29856408823896,57.07387544359786,10.334186685589975,1,0,0,1
169,3.38,a1_demo_run_002,Unitree A1,0.5035682737884606,0.32587260467012125,-0.01548414320490972,-0.016964537639363345,0.007967991649658713,0.265,0.22286508789252232,0.04213491210747769,1,0,59.001159733989354,6.336255603562423,8.050592976165007,58.20777568147534,10.463816913108863,1,0,0,1
170,3.4,a1_demo_run_002,Unitree A1,0.5078838649955852,0.325817109746013,-0.02029014649552357,-0.019298289772961958,0.008047612364445627,0.265,0.21577956035623075,0.049220439643769265,1,0,11.182188556371145,59.7432026141326,55.307928037856485,5.323405897688206,10.296330092955706,0,1,1,0
171,3.42,a1_demo_run_002,Unitree A1,0.5124691846767601,0.3247207525431262,-0.015444777218828493,-0.019219412636340614,0.008127365269055765,0.265,0.22926598405874166,0.03573401594125836,1,0,8.895910632121108,59.12653649399838,53.95452243175495,6.674166135824672,9.9497650324685,0,1,1,0
172,3.44,a1_demo_run_002,Unitree A1,0.5168436412038877,0.3217904102252835,-0.016120897669772205,-0.017926189395633323,0.008207244973989008,0.265,0.21872282635637966,0.046277173643620356,1,0,10.062778314018459,59.4389287025396,56.33724027336708,5.909175991950457,10.513046541146602,0,1,1,0
173,3.46,a1_demo_run_002,Unitree A1,0.521038408200525,0.3243602850412795,-0.019954094024609466,-0.013673097732290574,0.008287246074176014,0.265,0.20973834983186826,0.055261650168131754,1,0,8.256080622180187,58.035728881107765,56.425987888290805,9.980112995481445,9.544070538513017,0,1,1,0
174,3.48,a1_demo_run_002,Unitree A1,0.5252257464805175,0.3208469438592201,-0.01659060698616096,-0.020983639022267662,0.008367363149235743,0.265,0.20936691399962182,0.055633086000378196,1,0,7.89749434642265,58.97732115428912,57.10085954843679,8.725917744594621,10.080532619288958,0,1,1,0
175,3.5,a1_demo_run_002,Unitree A1,0.5297662143845641,0.32115870832337523,-0.015597095261199704,-0.015417957603296397,0.008447590763733857,0.265,0.22702339520232828,0.03797660479767173,1,0,8.533779946113366,55.333121428512456,54.176119746148125,4.41623030241049,10.000784854752276,0,1,1,0
176,3.52,a1_demo_run_002,Unitree A1,0.5346491206669988,0.3177548281365499,-0.014984043750884263,-0.021777183459871133,0.008527923467441917,0.265,0.244145314121737,0.020854685878263002,1,0,6.857842692821794,58.9164518081256,54.13080062855959,5.380733722704035,10.156952209663793,0,1,1,0
177,3.54,a1_demo_run_002,Unitree A1,0.5391961961618298,0.32131973429817523,-0.015497778584109103,-0.01619467375807458,0.008608355795597386,0.265,0.2273537747415526,0.03764622525844741,1,0,6.650714737871856,57.86539621624872,55.95659168890288,7.31471605729952,10.224760694823866,0,1,1,0
178,3.56,a1_demo_run_002,Unitree A1,0.5436810306212255,0.3203189983595376,-0.015012233428878554,-0.012485840852815159,0.008688882269164443,0.265,0.2242417229697845,0.040758277030215506,1,0,9.772826380037111,58.40480753227858,55.126146143992635,6.838583703098605,10.330841054265287,0,1,1,0
179,3.58,a1_demo_run_002,Unitree A1,0.5482674451951578,0.3167542778797516,-0.012376379173403649,-0.014879806583428582,0.008769497395095565,0.265,0.22932072869661496,0.03567927130338505,1,0,9.921279280013126,57.96846875612746,52.49891243716144,5.6458649086923565,9.836222080435956,0,1,1,0
180,3.6,a1_demo_run_002,Unitree A1,0.5531030905137555,0.3197279553517774,-0.012587185077934371,-0.015345236076589273,0.008850195666593905,0.265,0.24178226592988725,0.023217734070112767,1,0,6.612451158177709,55.96432726346848,55.57750772988318,10.222667132710685,10.126513000887375,0,1,1,0
181,3.62,a1_demo_run_002,Unitree A1,0.5576822172324177,0.3195038967618075,-0.020476004948640734,-0.016835790025722122,0.008930971563376413,0.265,0.2289563359331101,0.03604366406688991,1,0,9.35519832637541,55.15893326142991,52.37254930811374,7.937555879575611,9.99473848846046,0,1,1,0
182,3.64,a1_demo_run_002,Unitree A1,0.5621142225063701,0.3240466949944036,-0.015066662708981009,-0.015012621954767876,0.009011819551937729,0.265,0.22160026369761696,0.04339973630238306,1,0,7.878256034151571,56.16954346265619,53.556403350877126,8.164742852008327,9.484189416446478,0,1,1,0
183,3.66,a1_demo_run_002,Unitree A1,0.5669143968216194,0.3216402609594567,-0.014438494868959862,-0.015368839384261021,0.009092734085814807,0.265,0.2400087157624624,0.024991284237537603,1,0,8.475732004286602,57.8678093937075,56.68620211393255,6.5311790710749005,10.353874972847805,0,1,1,0
184,3.68,a1_demo_run_002,Unitree A1,0.5715558863783505,0.319287705212077,-0.017278592869614952,-0.016345101178827853,0.009173709605852268,0.265,0.2320744778365589,0.03292552216344111,1,0,8.644306095209089,57.95386422607209,57.26305741996344,8.511183806049203,9.486088290517731,0,1,1,0
185,3.7,a1_demo_run_002,Unitree A1,0.5764668660280331,0.31973791548861386,-0.013239317809690577,-0.014739530361906285,0.009254740540468492,0.265,0.24554898248412657,0.019451017515873442,1,0,9.392090655374046,54.98376272482095,52.921007720768586,6.9673941346251835,9.918076150340442,0,1,1,0
186,3.72,a1_demo_run_002,Unitree A1,0.5810569393559113,0.31908588750912087,-0.010571841777114047,-0.013146947075762687,0.00933582130592239,0.265,0.2295036663939117,0.03549633360608831,1,0,8.115805482608465,55.436852462980596,54.07682776196088,7.103319556809501,9.878490103340505,0,1,1,0
187,3.74,a1_demo_run_002,Unitree A1,0.5853127527871781,0.3183300957196477,-0.014872861579448235,-0.015182554061416062,0.009416946306580888,0.265,0.21279067156333992,0.052209328436660096,1,0,9.97422679342271,55.70976452954867,54.5130742425814,8.355402743755363,9.818086897155904,0,1,1,0
188,3.7600000000000002,a1_demo_run_002,Unitree A1,0.5895375610276815,0.31599601145716855,-0.01164630739112141,-0.014895558928754209,0.009498109935187123,0.265,0.21124041202516877,0.05375958797483124,1,0,8.433177975663895,56.13439268827313,56.862952680355,5.21940340891558,9.594090983665161,0,1,1,0
189,3.7800000000000002,a1_demo_run_002,Unitree A1,0.5944903235671678,0.3181918818992199,-0.013759483730602902,-0.015889719309987147,0.009579306573129253,0.265,0.24763812697431176,0.017361873025688257,1,0,8.873857981457345,54.64052524516403,53.59548402506927,9.735839003791376,9.893486251360873,0,1,1,0
